,Election,CandidateID,CandidateName,ContributionType,Date,City,State,ZipCode,Amount,PurposeCode,Purpose
2916,2021,1160,"Ruben,Diaz Jr.",Individual,10/31/2019,Bronx,NY,10475.0,1500,Campaign Consultants,Campgn Consuls.
2917,2021,1160,"Ruben,Diaz Jr.",Individual,12/2/2019,Bronx,NY,10475.0,1500,Campaign Consultants,Campgn Consuls.
2918,2021,1160,"Ruben,Diaz Jr.",Individual,1/13/2020,Bronx,NY,10475.0,1500,Campaign Consultants,Campgn Consuls.
2919,2021,1160,"Ruben,Diaz Jr.",Individual,1/31/2020,Bronx,NY,10475.0,1500,Campaign Consultants,Campgn Consuls.
2920,2021,1160,"Ruben,Diaz Jr.",Individual,3/15/2020,Bronx,NY,10475.0,1500,Campaign Consultants,Campgn Consuls.
2921,2021,1160,"Ruben,Diaz Jr.",Individual,4/14/2020,Bronx,NY,10475.0,1500,Campaign Consultants,Campgn Consuls.
2922,2021,1991,"Aaron,Foldenauer",Corporation,5/15/2021,New York,NY,10014.0,102,Other,Other: explntion
2923,2021,2303,"Shaun,Donovan",Individual,6/10/2021,Brooklyn,NY,11237.0,92,Other,Other: explntion
2924,2021,2303,"Shaun,Donovan",Individual,6/19/2021,Brooklyn,NY,11237.0,106,Other,Other: explntion
2925,2021,2303,"Shaun,Donovan",Individual,6/21/2021,Brooklyn,NY,11237.0,4500,Campaign Workers Salaries,Campgn Wrkrs $$
2926,2021,2303,"Shaun,Donovan",Individual,7/7/2021,Brooklyn,NY,11237.0,1350,Campaign Workers Salaries,Campgn Wrkrs $$
2927,2021,2303,"Shaun,Donovan",Individual,6/29/2021,Brooklyn,NY,11237.0,174,Other,Other: explntion
2928,2021,2303,"Shaun,Donovan",Individual,1/21/2021,Brooklyn,NY,11237.0,4000,Campaign Workers Salaries,Campgn Wrkrs $$
2929,2021,2303,"Shaun,Donovan",Individual,2/19/2021,Brooklyn,NY,11237.0,4000,Campaign Workers Salaries,Campgn Wrkrs $$
2930,2021,2303,"Shaun,Donovan",Individual,3/19/2021,Brooklyn,NY,11237.0,4000,Campaign Workers Salaries,Campgn Wrkrs $$
2931,2021,2303,"Shaun,Donovan",Individual,4/21/2021,Brooklyn,NY,11237.0,4500,Campaign Workers Salaries,Campgn Wrkrs $$
2932,2021,2303,"Shaun,Donovan",Individual,5/21/2021,Brooklyn,NY,11237.0,4500,Campaign Workers Salaries,Campgn Wrkrs $$
2933,2021,2393,"Maya,Wiley",Other,6/25/2021,Brooklyn,NY,11237.0,457,Fundraising,Fundraising
2934,2021,2303,"Shaun,Donovan",Limited Liability Company,5/13/2021,Brooklyn,NY,11201.0,50,Other,Other: explntion
2935,2021,2546,"Andrew,Yang",Corporation,6/21/2021,New York,NY,10024.0,155,Other,Other: explntion
2936,2021,2336,"Cleopatra,Fitzgerald",Other,5/17/2020,,,,23,Office Expenses,Office Expenses
2937,2021,2336,"Cleopatra,Fitzgerald",Other,4/30/2021,,,,9,Office Expenses,Office Expenses
2938,2021,2574,"Fernando,Mateo",Labor Union,6/15/2021,Brooklyn,NY,11209.0,997,Professional Services,Prof. Srvcs.
2939,2021,2574,"Fernando,Mateo",Labor Union,3/31/2021,Brooklyn,NY,11209.0,8940,Petition Expenses,Petition Expns.
2940,2021,1545,"Eric,Adams",Corporation,6/12/2021,,,,600,Other,Other: explntion
2941,2021,1991,"Aaron,Foldenauer",Corporation,3/14/2021,Brooklyn,NY,11201.0,76,Other,Other: explntion
2942,2021,2242,"Dianne,Morales",Corporation,4/20/2021,,,,106,Other,Other: explntion
2943,2021,148,"Scott,Stringer",Other,3/1/2018,New York,NY,10016.0,186,Other,Other: explntion
